"Code ROME";"libellé métier onisep";"lien site onisep.fr";"Lib_ROME_FT";"lien site FT";"transitionEcologique";"transitionEcologiqueDetaillee";"transitionNumerique";"transitionDemographique"
"J1505";"";"";"Infirmier / Infirmière de santé au travail";"https://candidat.francetravail.fr/metierscope/fiche-metier/J1505";"Non";"";"Non";"Oui"
"J1506";"infirmier / infirmière";"https://www.onisep.fr/http/redirection/metier/slug/MET.38";"Infirmier / Infirmière en soins généraux (IDE)";"https://candidat.francetravail.fr/metierscope/fiche-metier/J1506";"Non";"";"Non";"Oui"
"J1506";"infirmier / infirmière humanitaire";"https://www.onisep.fr/http/redirection/metier/slug/MET.343";"Infirmier / Infirmière en soins généraux (IDE)";"https://candidat.francetravail.fr/metierscope/fiche-metier/J1506";"Non";"";"Non";"Oui"
"J1507";"puériculteur / puéricultrice";"https://www.onisep.fr/http/redirection/metier/slug/MET.163";"Infirmier / Infirmière en puériculture";"https://candidat.francetravail.fr/metierscope/fiche-metier/J1507";"Non";"";"Oui";"Oui"
"K1101";"médiateur / médiatrice familiale";"https://www.onisep.fr/http/redirection/metier/slug/MET.89";"Médiateur familial / Médiatrice familiale";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1101";"Non";"";"Non";"Non"
"K1102";"mandataire judiciaire à la protection des majeurs";"https://www.onisep.fr/http/redirection/metier/slug/MET.7965";"Mandataire judiciaire à la protection des majeurs";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1102";"Non";"";"Non";"Non"
"K1103";"réflexologue";"https://www.onisep.fr/http/redirection/metier/slug/MET.497";"Coach en développement personnel";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1103";"Non";"";"Non";"Oui"
"K1103";"spécialiste en shiatsu";"https://www.onisep.fr/http/redirection/metier/slug/MET.7767";"Coach en développement personnel";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1103";"Non";"";"Non";"Oui"
"K1104";"psychologue";"https://www.onisep.fr/http/redirection/metier/slug/MET.871";"Psychologue";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1104";"Non";"";"Non";"Oui"
"K1104";"art-thérapeute";"https://www.onisep.fr/http/redirection/metier/slug/MET.939";"Psychologue";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1104";"Non";"";"Non";"Oui"
"K1104";"psychanalyste";"https://www.onisep.fr/http/redirection/metier/slug/MET.279";"Psychologue";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1104";"Non";"";"Non";"Oui"
"K1201";"conseiller / conseillère en économie sociale et familiale";"https://www.onisep.fr/http/redirection/metier/slug/MET.669";"Assistant social / Assistante sociale";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1201";"Non";"";"Non";"Oui"
"K1201";"assistant / assistante de service social";"https://www.onisep.fr/http/redirection/metier/slug/MET.64";"Assistant social / Assistante sociale";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1201";"Non";"";"Non";"Oui"
"K1202";"éducateur / éducatrice de jeunes enfants";"https://www.onisep.fr/http/redirection/metier/slug/MET.668";"Éducateur / Éducatrice de jeunes enfants";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1202";"Non";"";"Non";"Oui"
"K1203";"éducateur technique spécialisé / éducatrice technique spécialisée";"https://www.onisep.fr/http/redirection/metier/slug/MET.711";"Éducateur technique spécialisé / Éducatrice technique spécialisée";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1203";"Non";"";"Non";"Oui"
"K1204";"médiateur social / médiatrice sociale";"https://www.onisep.fr/http/redirection/metier/slug/MET.132";"Médiateur social / Médiatrice sociale";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1204";"Non";"";"Non";"Oui"
"K1205";"";"";"Agent / Agente d'accueil social";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1205";"Non";"";"Non";"Oui"
"K1206";"animateur socioculturel / animatrice socioculturelle";"https://www.onisep.fr/http/redirection/metier/slug/MET.65";"Animateur socioculturel / Animatrice socioculturelle";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1206";"Non";"";"Non";"Oui"
"K1207";"éducateur spécialisé / éducatrice spécialisée";"https://www.onisep.fr/http/redirection/metier/slug/MET.311";"Éducateur spécialisé / Éducatrice spécialisée";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1207";"Non";"";"Non";"Oui"
"K1207";"conseiller / conseillère pénitentiaire d'insertion et de probation";"https://www.onisep.fr/http/redirection/metier/slug/MET.712";"Éducateur spécialisé / Éducatrice spécialisée";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1207";"Non";"";"Non";"Oui"
"K1207";"moniteur-éducateur / monitrice-éducatrice";"https://www.onisep.fr/http/redirection/metier/slug/MET.190";"Éducateur spécialisé / Éducatrice spécialisée";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1207";"Non";"";"Non";"Oui"
"K1207";"éducateur / éducatrice de la protection judiciaire de la jeunesse";"https://www.onisep.fr/http/redirection/metier/slug/MET.924";"Éducateur spécialisé / Éducatrice spécialisée";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1207";"Non";"";"Non";"Oui"
"K1301";"";"";"Accompagnateur médicosocial / Accompagnatrice médicosociale";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1301";"Non";"";"Non";"Oui"
"K1302";"";"";"Assistant / Assistante de vie dépendance";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1302";"Non";"";"Non";"Oui"
"K1303";"assistant maternel / assistante maternelle";"https://www.onisep.fr/http/redirection/metier/slug/MET.479";"Garde d'enfant à domicile";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1303";"Non";"";"Non";"Oui"
"K1304";"";"";"Aide à domicile";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1304";"Non";"";"Non";"Oui"
"K1305";"technicien / technicienne de l'intervention sociale et familiale";"https://www.onisep.fr/http/redirection/metier/slug/MET.189";"Technicien / Technicienne Intervention Sociale et Familiale -TISF-";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1305";"Non";"";"Non";"Oui"
"K1401";"";"";"Cadre dirigeant / dirigeante d'administration centrale";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1401";"Non";"";"Non";"Non"
"K1402";"";"";"Médecin conseil";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1402";"Non";"";"Non";"Oui"
"K1403";"directeur / directrice d'hôpital";"https://www.onisep.fr/http/redirection/metier/slug/MET.688";"Directeur / Directrice de structure de santé, sociale ou pénitentiaire";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1403";"Non";"";"Non";"Oui"
"K1403";"directeur / directrice des services pénitentiaires";"https://www.onisep.fr/http/redirection/metier/slug/MET.807";"Directeur / Directrice de structure de santé, sociale ou pénitentiaire";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1403";"Non";"";"Non";"Oui"
"K1404";"ingénieur en chef territorial / ingénieure en chef territoriale";"https://www.onisep.fr/http/redirection/metier/slug/MET.518";"Chargé / Chargée de mission développement territorial";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1404";"Non";"";"Non";"Non"
"K1404";"secrétaire de mairie";"https://www.onisep.fr/http/redirection/metier/slug/MET.523";"Chargé / Chargée de mission développement territorial";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1404";"Non";"";"Non";"Non"
"K1404";"attaché territorial / attachée territoriale";"https://www.onisep.fr/http/redirection/metier/slug/MET.441";"Chargé / Chargée de mission développement territorial";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1404";"Non";"";"Non";"Non"
"K1405";"préfet / préfète";"https://www.onisep.fr/http/redirection/metier/slug/MET.7928";"Préfet / Préfète";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1405";"Non";"";"Non";"Non"
"K1405";"ambassadeur / ambassadrice";"https://www.onisep.fr/http/redirection/metier/slug/MET.7927";"Préfet / Préfète";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1405";"Non";"";"Non";"Non"
"K1501";"";"";"Agent / Agente de constatation des douanes";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1501";"Non";"";"Non";"Non"
"K1502";"";"";"Inspecteur / Inspectrice du travail";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1502";"Non";"";"Non";"Non"
"K1503";"contrôleur / contrôleuse des Finances publiques";"https://www.onisep.fr/http/redirection/metier/slug/MET.515";"Contrôleur / Contrôleuse des impôts";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1503";"Non";"";"Non";"Non"
"K1504";"";"";"Régisseur / Régisseuse de recettes";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1504";"Non";"";"Non";"Non"
"K1505";"contrôleur / contrôleuse des douanes et droits indirects";"https://www.onisep.fr/http/redirection/metier/slug/MET.47";"Inspecteur / Inspectrice des douanes";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1505";"Non";"";"Non";"Non"
"K1601";"chargé / chargée de veille législative et réglementaire";"https://www.onisep.fr/http/redirection/metier/slug/MET.340";"Documentaliste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1601";"Non";"";"Non";"Non"
"K1601";"archiviste";"https://www.onisep.fr/http/redirection/metier/slug/MET.563";"Documentaliste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1601";"Non";"";"Non";"Non"
"K1601";"iconographe";"https://www.onisep.fr/http/redirection/metier/slug/MET.583";"Documentaliste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1601";"Non";"";"Non";"Non"
"K1601";"ludothécaire";"https://www.onisep.fr/http/redirection/metier/slug/MET.639";"Documentaliste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1601";"Non";"";"Non";"Non"
"K1601";"documentaliste";"https://www.onisep.fr/http/redirection/metier/slug/MET.172";"Documentaliste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1601";"Non";"";"Non";"Non"
"K1601";"veilleur / veilleuse stratégique";"https://www.onisep.fr/http/redirection/metier/slug/MET.788";"Documentaliste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1601";"Non";"";"Non";"Non"
"K1601";"bibliothécaire";"https://www.onisep.fr/http/redirection/metier/slug/MET.44";"Documentaliste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1601";"Non";"";"Non";"Non"
"K1601";"conservateur territorial des bibliothèques / conservatrice territoriale des bibliothèques";"https://www.onisep.fr/http/redirection/metier/slug/MET.136";"Documentaliste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1601";"Non";"";"Non";"Non"
"K1602";"conservateur / conservatrice du patrimoine";"https://www.onisep.fr/http/redirection/metier/slug/MET.692";"Conservateur / Conservatrice du patrimoine";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1602";"Non";"";"Non";"Non"
"K1701";"militaire du rang de l'armée de terre";"https://www.onisep.fr/http/redirection/metier/slug/MET.689";"Soldat / Soldate";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1701";"Non";"";"Non";"Non"
"K1701";"sous-officier / sous-officière de l'armée de l'air";"https://www.onisep.fr/http/redirection/metier/slug/MET.695";"Soldat / Soldate";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1701";"Non";"";"Non";"Non"
"K1701";"officier marinier / officière marinière";"https://www.onisep.fr/http/redirection/metier/slug/MET.427";"Soldat / Soldate";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1701";"Non";"";"Non";"Non"
"K1701";"sous-officier / sous-officière de l'armée de terre";"https://www.onisep.fr/http/redirection/metier/slug/MET.587";"Soldat / Soldate";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1701";"Non";"";"Non";"Non"
"K1701";"militaire technicien / technicienne de l'air (MTA)";"https://www.onisep.fr/http/redirection/metier/slug/MET.690";"Soldat / Soldate";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1701";"Non";"";"Non";"Non"
"K1702";"";"";"Responsable de sécurité civile et de secours";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1702";"Non";"";"Non";"Non"
"K1703";"officier / officière de l'armée de terre";"https://www.onisep.fr/http/redirection/metier/slug/MET.567";"Responsable opérationnel / opérationnelle de la défense";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1703";"Non";"";"Non";"Non"
"K1703";"officier / officière de l'armée de l'air";"https://www.onisep.fr/http/redirection/metier/slug/MET.683";"Responsable opérationnel / opérationnelle de la défense";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1703";"Non";"";"Non";"Non"
"K1703";"officier / officière de la marine nationale";"https://www.onisep.fr/http/redirection/metier/slug/MET.565";"Responsable opérationnel / opérationnelle de la défense";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1703";"Non";"";"Non";"Non"
"K1704";"officier / officière de police";"https://www.onisep.fr/http/redirection/metier/slug/MET.191";"Officier / Officière de police";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1704";"Non";"";"Non";"Non"
"K1704";"commissaire de police";"https://www.onisep.fr/http/redirection/metier/slug/MET.786";"Officier / Officière de police";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1704";"Non";"";"Non";"Non"
"K1704";"officier / officière de gendarmerie";"https://www.onisep.fr/http/redirection/metier/slug/MET.691";"Officier / Officière de police";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1704";"Non";"";"Non";"Non"
"K1705";"sapeur-pompier";"https://www.onisep.fr/http/redirection/metier/slug/MET.572";"Secouriste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1705";"Non";"";"Non";"Non"
"K1705";"pisteur / pisteuse secouriste";"https://www.onisep.fr/http/redirection/metier/slug/MET.832";"Secouriste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1705";"Non";"";"Non";"Non"
"K1705";"démineur / démineuse";"https://www.onisep.fr/http/redirection/metier/slug/MET.810";"Secouriste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1705";"Non";"";"Non";"Non"
"K1705";"maître-chien";"https://www.onisep.fr/http/redirection/metier/slug/MET.7812";"Secouriste";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1705";"Non";"";"Non";"Non"
"K1706";"motard / motarde de la police ou de la gendarmerie";"https://www.onisep.fr/http/redirection/metier/slug/MET.493";"Gendarme";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1706";"Non";"";"Non";"Non"
"K1706";"agent / agente de constatation des douanes et droits directs";"https://www.onisep.fr/http/redirection/metier/slug/MET.173";"Gendarme";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1706";"Non";"";"Non";"Non"
"K1706";"surveillant / surveillante de centre pénitentiaire";"https://www.onisep.fr/http/redirection/metier/slug/MET.926";"Gendarme";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1706";"Non";"";"Non";"Non"
"K1706";"gendarme";"https://www.onisep.fr/http/redirection/metier/slug/MET.313";"Gendarme";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1706";"Non";"";"Non";"Non"
"K1706";"gardien / gardienne de la paix";"https://www.onisep.fr/http/redirection/metier/slug/MET.336";"Gendarme";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1706";"Non";"";"Non";"Non"
"K1707";"gardien / gardienne de police municipale";"https://www.onisep.fr/http/redirection/metier/slug/MET.579";"Policier municipal / Policière municipale";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1707";"Non";"";"Non";"Non"
"K1801";"conseiller / conseillère en insertion sociale et professionnelle";"https://www.onisep.fr/http/redirection/metier/slug/MET.342";"Conseiller / Conseillère en insertion professionnelle";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1801";"Non";"";"Non";"Non"
"K1802";"responsable de projets culturels";"https://www.onisep.fr/http/redirection/metier/slug/MET.580";"Chargé / Chargée de développement local";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1802";"Oui";"EMPLOI_STRATEGIQUE";"Non";"Non"
"K1802";"développeur rural / développeuse rurale humanitaire";"https://www.onisep.fr/http/redirection/metier/slug/MET.100";"Chargé / Chargée de développement local";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1802";"Oui";"EMPLOI_STRATEGIQUE";"Non";"Non"
"K1802";"développeur / développeuse économique";"https://www.onisep.fr/http/redirection/metier/slug/MET.923";"Chargé / Chargée de développement local";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1802";"Oui";"EMPLOI_STRATEGIQUE";"Non";"Non"
"K1802";"agent / agente de développement local";"https://www.onisep.fr/http/redirection/metier/slug/MET.922";"Chargé / Chargée de développement local";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1802";"Oui";"EMPLOI_STRATEGIQUE";"Non";"Non"
"K1802";"urbaniste";"https://www.onisep.fr/http/redirection/metier/slug/MET.407";"Chargé / Chargée de développement local";"https://candidat.francetravail.fr/metierscope/fiche-metier/K1802";"Oui";"EMPLOI_STRATEGIQUE";"Non";"Non"
